0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8771929824561403,2.528089887640449,4.52755905511811,2.214022140221402,4.068857589984351,2.616279069767442,2.0114942528735633,2.7522935779816518,2.4232633279483036,2.9209621993127146,2.380952380952381,2.8708133971291865,1.6908212560386473,2.967359050445104,3.968253968253968,4.6082949308755765,0.7142857142857143,5.769230769230769,4.49438202247191,4.166666666666666,0.0,0.0,0.0,0.0
0.0,0.0,4.385964912280701,5.8988764044943816,3.740157480314961,5.166051660516605,4.068857589984351,4.069767441860465,4.741379310344827,3.5168195718654434,4.523424878836833,5.326460481099656,3.7698412698412698,3.349282296650718,3.6231884057971016,5.637982195845697,5.952380952380952,3.225806451612903,5.0,2.8846153846153846,5.617977528089887,4.166666666666666,9.375,7.142857142857142,0.0,0.0
0.0,0.0,8.771929824561402,5.337078651685393,5.708661417322835,6.826568265682657,5.007824726134586,6.395348837209303,7.040229885057471,8.103975535168196,6.138933764135703,6.701030927835052,6.15079365079365,3.827751196172249,5.314009661835748,6.824925816023739,7.5396825396825395,6.912442396313365,5.0,3.8461538461538463,6.741573033707865,4.166666666666666,3.125,0.0,28.57142857142857,0.0
0.0,0.0,7.894736842105263,6.460674157303371,6.102362204724409,5.719557195571956,6.259780907668231,8.575581395348838,8.908045977011495,5.351681957186544,5.977382875605816,5.498281786941581,6.15079365079365,8.61244019138756,4.3478260869565215,6.824925816023739,6.349206349206349,6.912442396313365,7.142857142857142,9.615384615384617,5.617977528089887,8.333333333333332,15.625,7.142857142857142,0.0,0.0
0.0,0.0,6.578947368421052,9.550561797752808,8.46456692913386,5.719557195571956,8.92018779342723,8.13953488372093,6.896551724137931,9.480122324159021,6.623586429725363,8.934707903780069,9.920634920634921,7.894736842105263,8.212560386473431,5.341246290801187,8.73015873015873,6.451612903225806,7.857142857142857,6.730769230769231,7.865168539325842,0.0,12.5,0.0,0.0,0.0
0.0,0.0,8.333333333333332,6.741573033707865,9.84251968503937,9.22509225092251,8.607198748043817,9.593023255813954,7.902298850574713,10.091743119266056,8.239095315024231,7.0446735395189,7.936507936507936,7.655502392344498,9.903381642512077,7.71513353115727,7.5396825396825395,5.529953917050691,9.285714285714286,8.653846153846153,8.98876404494382,16.666666666666664,0.0,14.285714285714285,0.0,0.0
0.0,0.0,7.894736842105263,9.269662921348315,10.826771653543307,7.7490774907749085,9.546165884194053,9.593023255813954,8.764367816091955,8.409785932721713,8.723747980613894,7.903780068728522,7.5396825396825395,10.047846889952153,8.937198067632849,5.637982195845697,4.761904761904762,9.67741935483871,8.571428571428571,8.653846153846153,6.741573033707865,10.416666666666668,6.25,7.142857142857142,14.285714285714285,0.0
0.0,0.0,8.771929824561402,10.674157303370785,6.692913385826772,9.40959409594096,7.668231611893583,6.976744186046512,7.758620689655173,8.868501529051988,5.977382875605816,7.216494845360824,7.341269841269842,8.61244019138756,10.38647342995169,7.71513353115727,7.142857142857142,10.599078341013826,9.285714285714286,13.461538461538462,5.617977528089887,6.25,12.5,0.0,14.285714285714285,0.0
0.0,0.0,4.824561403508771,8.98876404494382,7.677165354330709,4.981549815498155,7.82472613458529,6.686046511627906,8.189655172413794,6.727828746177369,8.239095315024231,8.24742268041237,9.523809523809524,6.937799043062201,6.038647342995169,9.198813056379821,9.126984126984127,7.834101382488479,10.714285714285714,6.730769230769231,10.112359550561797,8.333333333333332,9.375,7.142857142857142,14.285714285714285,33.33333333333333
0.0,0.0,7.017543859649122,6.179775280898876,7.480314960629922,7.011070110701106,6.103286384976526,7.848837209302325,6.321839080459771,7.79816513761468,8.88529886914378,7.3883161512027495,6.944444444444445,7.4162679425837315,8.212560386473431,7.121661721068249,7.5396825396825395,5.529953917050691,7.857142857142857,4.807692307692308,7.865168539325842,4.166666666666666,6.25,0.0,0.0,0.0
0.0,0.0,6.140350877192982,5.617977528089887,5.905511811023622,6.826568265682657,6.259780907668231,6.686046511627906,5.890804597701149,4.740061162079511,6.78513731825525,7.0446735395189,6.15079365079365,7.177033492822966,6.280193236714976,8.011869436201781,3.968253968253968,6.451612903225806,4.285714285714286,3.8461538461538463,7.865168539325842,4.166666666666666,3.125,21.428571428571427,14.285714285714285,0.0
0.0,0.0,4.385964912280701,5.337078651685393,5.708661417322835,6.273062730627306,6.729264475743349,3.1976744186046515,4.166666666666666,5.198776758409786,5.169628432956381,6.529209621993128,5.357142857142857,3.827751196172249,5.072463768115942,5.934718100890208,3.1746031746031744,6.451612903225806,5.714285714285714,4.807692307692308,6.741573033707865,4.166666666666666,0.0,0.0,0.0,33.33333333333333
0.0,0.0,6.578947368421052,4.775280898876404,4.133858267716536,4.981549815498155,4.694835680751173,5.6686046511627906,4.741379310344827,5.351681957186544,6.462035541195476,4.810996563573884,4.166666666666666,4.545454545454546,6.763285024154589,3.5608308605341246,8.73015873015873,3.225806451612903,5.0,3.8461538461538463,4.49438202247191,8.333333333333332,3.125,0.0,0.0,0.0
0.0,0.0,6.140350877192982,2.8089887640449436,3.346456692913386,3.8745387453874542,2.97339593114241,4.215116279069767,4.597701149425287,4.434250764525994,3.877221324717286,4.123711340206185,4.9603174603174605,5.502392344497608,3.140096618357488,3.857566765578635,3.571428571428571,5.529953917050691,6.428571428571428,4.807692307692308,4.49438202247191,2.083333333333333,3.125,14.285714285714285,14.285714285714285,0.0
0.0,0.0,3.508771929824561,2.247191011235955,2.3622047244094486,2.7675276752767526,3.4428794992175273,2.616279069767442,3.5919540229885056,2.293577981651376,3.231017770597738,3.436426116838488,4.365079365079365,2.8708133971291865,2.898550724637681,3.5608308605341246,3.1746031746031744,4.147465437788019,2.142857142857143,3.8461538461538463,2.247191011235955,6.25,0.0,7.142857142857142,0.0,33.33333333333333
0.0,0.0,2.631578947368421,3.932584269662921,3.543307086614173,3.505535055350553,2.0344287949921753,1.744186046511628,2.7298850574712645,1.834862385321101,3.0694668820678515,3.264604810996564,1.984126984126984,2.631578947368421,3.3816425120772946,3.2640949554896146,2.380952380952381,1.8433179723502304,1.4285714285714286,1.9230769230769231,2.247191011235955,4.166666666666666,6.25,0.0,0.0,0.0
0.0,0.0,1.3157894736842104,1.6853932584269662,1.1811023622047243,2.3985239852398523,1.7214397496087637,1.88953488372093,2.2988505747126435,1.3761467889908259,1.938610662358643,1.0309278350515463,1.7857142857142856,0.4784688995215311,1.2077294685990339,3.2640949554896146,2.7777777777777777,2.3041474654377883,0.7142857142857143,1.9230769230769231,1.1235955056179776,2.083333333333333,3.125,0.0,0.0,0.0
0.0,0.0,1.3157894736842104,0.2808988764044944,0.7874015748031495,1.8450184501845017,1.5649452269170578,0.872093023255814,0.7183908045977011,1.6819571865443423,1.7770597738287561,0.6872852233676976,0.7936507936507936,2.3923444976076556,1.932367149758454,1.7804154302670623,0.7936507936507936,0.9216589861751152,0.0,2.8846153846153846,1.1235955056179776,0.0,6.25,7.142857142857142,0.0,0.0
0.0,0.0,2.1929824561403506,0.8426966292134831,0.984251968503937,1.2915129151291513,1.5649452269170578,1.1627906976744187,1.293103448275862,1.0703363914373087,0.32310177705977383,0.859106529209622,1.3888888888888888,1.674641148325359,0.966183574879227,1.1869436201780417,1.5873015873015872,0.4608294930875576,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.43859649122807015,0.5617977528089888,0.39370078740157477,0.9225092250922509,0.4694835680751174,1.1627906976744187,0.7183908045977011,0.3058103975535168,0.32310177705977383,0.6872852233676976,0.3968253968253968,0.7177033492822966,1.2077294685990339,0.5934718100890208,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0
0.0,0.0,0.0,0.2808988764044944,0.19685039370078738,1.2915129151291513,0.1564945226917058,0.14534883720930233,0.43103448275862066,0.3058103975535168,0.6462035541195477,0.0,0.5952380952380952,0.7177033492822966,0.4830917874396135,0.0,0.3968253968253968,0.4608294930875576,0.7142857142857143,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1564945226917058,0.14534883720930233,0.28735632183908044,0.3058103975535168,0.32310177705977383,0.0,0.1984126984126984,0.23923444976076555,0.0,0.0,0.7936507936507936,0.4608294930875576,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19685039370078738,0.0,0.1564945226917058,0.0,0.0,0.0,0.32310177705977383,0.1718213058419244,0.1984126984126984,0.0,0.0,0.0,0.0,0.4608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19685039370078738,0.0,0.0,0.0,0.0,0.0,0.0,0.1718213058419244,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
