0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15772870662460567,0.1890359168241966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988023952095809,0.0,0.0,0.30303030303030304,0.23364485981308408,0.21141649048625794,0.0,0.16750418760469013,0.0,0.15015015015015015,0.0,0.0,0.47318611987381703,0.1890359168241966,0.24330900243309003,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285714,0.3875968992248062,0.30303030303030304,0.46728971962616817,0.42283298097251587,0.3616636528028933,0.16750418760469013,0.1610305958132045,0.45045045045045046,0.0,0.3252032520325203,0.31545741324921134,0.5671077504725899,0.24330900243309003,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.6129032258064515,0.0,0.0,0.5988023952095809,0.8928571428571428,0.3875968992248062,0.0,0.7009345794392523,0.42283298097251587,0.3616636528028933,0.5025125628140703,0.8051529790660225,0.6006006006006006,0.4658385093167702,0.3252032520325203,0.31545741324921134,0.3780718336483932,0.24330900243309003,1.6025641025641024,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,1.2345679012345678,0.0,0.5988023952095809,0.4464285714285714,1.1627906976744187,0.0,1.4018691588785046,1.0570824524312896,0.3616636528028933,0.5025125628140703,0.966183574879227,0.6006006006006006,0.9316770186335404,0.6504065040650406,0.47318611987381703,1.5122873345935728,0.7299270072992701,1.282051282051282,0.53475935828877
0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,1.2345679012345678,0.7633587786259541,0.5988023952095809,1.3392857142857142,1.550387596899225,0.9090909090909091,0.46728971962616817,0.8456659619450317,1.0849909584086799,1.0050251256281406,1.610305958132045,0.7507507507507507,0.9316770186335404,0.975609756097561,0.7886435331230284,1.1342155009451798,0.7299270072992701,1.9230769230769231,1.06951871657754
0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,2.5,1.6129032258064515,2.4691358024691357,0.7633587786259541,1.7964071856287425,1.3392857142857142,1.550387596899225,2.727272727272727,1.6355140186915886,0.8456659619450317,1.0849909584086799,0.8375209380234505,2.0933977455716586,1.3513513513513513,1.3975155279503106,2.4390243902439024,2.2082018927444795,1.1342155009451798,2.4330900243309004,0.9615384615384616,2.13903743315508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,1.2345679012345678,2.2900763358778624,1.1976047904191618,3.125,2.7131782945736433,2.727272727272727,2.336448598130841,1.0570824524312896,1.8083182640144666,2.1775544388609713,1.932367149758454,2.2522522522522523,2.329192546583851,1.951219512195122,1.7350157728706623,2.835538752362949,1.9464720194647203,0.9615384615384616,3.7433155080213902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,4.580152671755725,4.790419161676647,4.464285714285714,2.3255813953488373,1.5151515151515151,1.1682242990654206,2.536997885835095,4.159132007233273,2.1775544388609713,1.7713365539452495,3.453453453453453,2.950310559006211,2.6016260162601625,3.627760252365931,2.6465028355387523,3.40632603406326,2.2435897435897436,4.27807486631016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.838709677419355,2.4691358024691357,2.2900763358778624,4.790419161676647,3.125,3.488372093023256,4.242424242424243,2.803738317757009,4.0169133192389,2.8933092224231465,2.0100502512562812,4.186795491143317,3.303303303303303,3.7267080745341614,2.9268292682926833,2.6813880126182967,3.780718336483932,2.4330900243309004,2.8846153846153846,2.13903743315508
0.0,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,0.0,6.451612903225806,4.938271604938271,3.816793893129771,3.592814371257485,4.017857142857143,4.263565891472868,3.3333333333333335,4.906542056074766,5.708245243128964,4.159132007233273,4.690117252931323,4.508856682769726,4.654654654654655,4.192546583850932,3.577235772357724,2.6813880126182967,2.2684310018903595,5.35279805352798,2.8846153846153846,5.88235294117647
0.0,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,5.0,8.064516129032258,4.938271604938271,9.16030534351145,3.592814371257485,6.25,4.651162790697675,4.848484848484849,5.607476635514018,6.553911205073996,7.233273056057866,5.025125628140704,4.508856682769726,4.2042042042042045,6.055900621118012,4.0650406504065035,5.205047318611988,6.61625708884688,5.839416058394161,2.8846153846153846,4.81283422459893
0.0,0.0,0.0,0.0,0.0,18.181818181818183,4.545454545454546,10.0,4.838709677419355,4.938271604938271,7.633587786259542,6.58682634730539,3.571428571428571,5.038759689922481,4.848484848484849,5.607476635514018,7.6109936575052854,5.424954792043399,7.537688442211055,6.280193236714976,6.906906906906906,5.745341614906832,6.178861788617886,5.83596214511041,5.103969754253308,4.37956204379562,5.448717948717949,3.7433155080213902
0.0,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,5.0,3.225806451612903,4.938271604938271,6.870229007633588,6.58682634730539,10.714285714285714,5.426356589147287,6.363636363636363,5.841121495327103,5.9196617336152215,9.403254972875226,7.035175879396985,5.797101449275362,6.306306306306306,6.6770186335403725,7.479674796747967,7.728706624605679,6.427221172022684,8.51581508515815,6.41025641025641,6.417112299465241
0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,7.5,6.451612903225806,9.876543209876543,6.106870229007633,10.179640718562874,8.928571428571429,9.689922480620156,10.303030303030303,9.11214953271028,7.6109936575052854,5.063291139240507,5.8626465661641545,10.144927536231885,6.606606606606606,7.142857142857142,6.504065040650407,6.151419558359621,8.128544423440454,7.2992700729927,6.089743589743589,7.4866310160427805
0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,5.0,8.064516129032258,7.4074074074074066,7.633587786259542,8.982035928143713,7.142857142857142,9.689922480620156,7.878787878787878,8.411214953271028,8.668076109936575,8.860759493670885,7.370184254606365,7.729468599033816,7.207207207207207,7.453416149068323,9.75609756097561,6.309148264984227,6.049149338374291,8.51581508515815,7.051282051282051,6.417112299465241
0.0,0.0,0.0,0.0,0.0,0.0,13.636363636363635,7.5,11.29032258064516,2.4691358024691357,9.923664122137405,9.580838323353294,8.035714285714286,10.465116279069768,9.090909090909092,8.177570093457943,8.0338266384778,7.233273056057866,8.877721943048575,9.339774557165862,8.108108108108109,8.540372670807454,7.804878048780488,7.886435331230284,8.128544423440454,7.0559610705596105,8.012820512820513,10.16042780748663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.903225806451612,8.641975308641975,8.396946564885496,4.790419161676647,8.482142857142858,5.813953488372093,5.454545454545454,9.579439252336448,8.0338266384778,8.860759493670885,9.212730318257957,7.729468599033816,8.108108108108109,7.298136645962733,7.967479674796748,8.675078864353312,8.128544423440454,6.569343065693431,9.294871794871796,10.16042780748663
0.0,0.0,0.0,0.0,50.0,0.0,13.636363636363635,7.5,9.67741935483871,7.4074074074074066,7.633587786259542,7.784431137724551,8.035714285714286,7.3643410852713185,10.0,7.943925233644859,6.553911205073996,6.6907775768535265,7.537688442211055,9.500805152979067,7.5075075075075075,7.453416149068323,8.130081300813007,9.46372239747634,6.61625708884688,5.839416058394161,6.730769230769231,5.347593582887701
0.0,0.0,0.0,0.0,0.0,9.090909090909092,13.636363636363635,12.5,4.838709677419355,12.345679012345679,6.870229007633588,8.982035928143713,4.017857142857143,6.976744186046512,3.939393939393939,7.710280373831775,6.553911205073996,7.233273056057866,8.710217755443885,6.924315619967794,9.60960960960961,7.298136645962733,8.130081300813007,8.3596214511041,11.153119092627598,7.785888077858881,11.538461538461538,4.27807486631016
0.0,0.0,0.0,0.0,0.0,9.090909090909092,13.636363636363635,7.5,1.6129032258064515,11.11111111111111,5.343511450381679,5.9880239520958085,6.25,5.038759689922481,6.969696969696971,4.205607476635514,6.13107822410148,7.233273056057866,7.370184254606365,6.119162640901772,6.906906906906906,6.211180124223603,6.341463414634147,5.3627760252365935,7.9395085066162565,7.785888077858881,8.974358974358974,8.02139037433155
0.0,0.0,0.0,0.0,50.0,9.090909090909092,0.0,7.5,4.838709677419355,4.938271604938271,5.343511450381679,4.191616766467066,2.6785714285714284,5.813953488372093,6.363636363636363,6.775700934579438,4.439746300211417,4.159132007233273,5.6951423785594635,3.22061191626409,4.2042042042042045,5.745341614906832,6.829268292682928,6.309148264984227,3.780718336483932,5.839416058394161,4.807692307692308,5.347593582887701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.838709677419355,2.4691358024691357,3.0534351145038165,1.7964071856287425,4.464285714285714,3.10077519379845,5.757575757575758,3.2710280373831773,4.439746300211417,3.9783001808318263,4.0201005025125625,3.22061191626409,4.654654654654655,3.881987577639751,3.089430894308943,4.889589905362776,3.0245746691871456,4.13625304136253,4.807692307692308,3.2085561497326207
0.0,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,2.5,0.0,3.7037037037037033,1.5267175572519083,2.3952095808383236,2.232142857142857,3.10077519379845,2.1212121212121215,1.6355140186915886,2.3255813953488373,2.3508137432188065,1.507537688442211,1.4492753623188406,2.1021021021021022,3.571428571428571,1.951219512195122,2.365930599369085,2.2684310018903595,2.67639902676399,3.205128205128205,4.81283422459893
